AS,LOH_n_seg,LOH_frac_altered,MutationsSilent,MutationsNonSilent,CNV_segs,CNV_frac,HRD,purity,Neoantigen_num,numberOfBindingExpressedPMHC
12,74,0.38804387889257297,0.47189158924999997,1.4233924138499998,326.0,0.8189999543066085,39,0.57,5.0,63.0
13,55,0.5098693156768069,2.7400999496,7.91242345,198.0,0.8014739651343445,50,0.45,37.0,320.0
23,44,0.4978298975497005,1.4128407196000001,3.532101799,214.0,0.8040445553294019,42,0.66,7.0,158.0
26,224,0.3892384980910375,2.220999272,7.923564970399999,622.0,0.8759338837633486,57,0.85,15.0,380.0
10,181,0.3606681876502565,1.0974633878,3.9114720746,365.0,0.3826222201984613,39,0.64,6.0,223.0
8,52,0.2866060431250877,2.4328249304,8.037560846,330.0,0.4830193442861965,39,0.66,17.0,192.0
24,167,0.49035112063216,1.4164184,4.5825301176,347.0,0.8002575741716406,46,0.52,4.0,175.0
16,38,0.4252433066136994,1.6129008038,5.0611714877,188.0,0.8774114134125364,32,0.65,5.0,63.0
21,37,0.3327339718792827,8.5902724061,27.268765075999998,231.0,0.703392997691323,51,0.46,74.0,1484.0
10,30,0.27249991980656074,0.5256131104,1.708242609,124.0,0.5487614861849256,12,0.45,10.0,70.0
5,8,0.10227562286799224,0.5593974193,2.545258258,163.0,0.1535222995423372,12,0.7,9.0,81.0
7,23,0.2064347633460749,0.9603666023999999,2.5421468888,127.0,0.2466981600898953,10,0.48,0.0,194.0
2,5,0.045208021254222734,2.1363310004,7.5076775158,68.0,0.16936174547330932,16,0.71,21.0,356.0
7,17,0.06144301499829177,0.7931905204,2.9592107876,93.0,0.633681816549124,10,0.69,2.0,138.0
2,19,0.03246303589488826,0.18362147269999998,0.9181073633,110.0,0.14890580563750433,6,0.56,6.0,66.0
22,27,0.17884779122419453,1.3946995052000002,5.0633655949000005,234.0,0.6090493043801133,35,0.25,6.0,261.0
14,49,0.34400758555909555,2.2576533999,7.2846949702999995,271.0,0.8285727086070492,35,0.62,30.0,156.0
8,7,0.2300156284232097,1.0598880025,2.5740137205,67.0,0.5997317860847354,7,0.49,14.0,109.0
12,25,0.4568317383200107,2.2164856973,8.3118213648,94.0,0.4521433374682987,30,0.34,20.0,253.0
19,46,0.3968088138122935,2.1648136397999997,7.8401358848000005,271.0,0.6751101833636453,45,0.44,11.0,461.0
24,47,0.3462520032827884,2.5759428946000003,7.5814682921,176.0,0.5451378062993029,22,0.33,8.0,369.0
15,144,0.5017975921233659,0.47189158924999997,1.4233924138499998,151.0,0.4803920788034016,38,0.29,5.0,63.0
19,131,0.4277319152186777,3.5070041429,9.7586202238,222.0,0.6153532910367913,54,0.45,32.0,542.0
20,55,0.2604003893373953,0.7451291605,1.7386347079,217.0,0.5582325212627748,36,0.65,6.0,108.0
15,21,0.0689864846608817,0.19574201100000002,0.7503443754000001,102.0,0.14744438502538804,11,0.23,2.0,14.0
24,36,0.3584001014792116,0.8213862440999999,1.737547824,103.0,0.5989998712737292,23,0.35,1.0,64.0
8,42,0.25405364453686724,0.8000582689,2.2463174472,144.0,0.6613802124412528,20,0.8,2.0,60.0
9,14,0.1404606269208067,5.442354411,16.109369057000002,77.0,0.24815799132371216,14,0.41,18.0,433.0
23,15,0.0661224712531501,1.9897999791999998,6.9796060808,147.0,0.7088975210681133,22,0.55,24.0,247.0
21,29,0.3441928724928101,3.6627695908,13.591599555999998,105.0,0.24457356434815725,27,0.29,26.0,649.0
16,32,0.2622078100663515,5.3054435258999995,15.346819690999999,120.0,0.3790514172892015,25,0.2,55.0,638.0
23,207,0.27450525873987996,10.649193065,38.519652629,975.0,0.7849635376730751,56,0.53,23.0,1155.0
22,111,0.4899612207197962,6.3262955424000005,21.199173044000002,275.0,0.927228997741636,49,0.55,72.0,1016.0
16,12,0.05954230038756784,1.4988854463999999,3.5267892857,96.0,0.4349236654199256,14,0.39,8.0,289.0
1,7,0.05193724727802727,0.41297098200000004,2.0943528372,44.0,0.16900459691562175,8,0.41,1.0,56.0
20,86,0.3417216852018101,2.0731276222,7.670572202200001,252.0,0.6095269328503921,50,0.37,86.0,417.0
6,10,0.05242803872275373,0.47189158924999997,1.4233924138499998,137.0,0.11876580898518226,7,0.56,5.0,63.0
17,238,0.5064054871431861,2.6708495898,11.211356999000001,322.0,0.6508794323101348,45,0.69,50.0,470.0
0,7,0.0013458109903766275,0.2212843155,0.49174292329999997,49.0,0.3962085837040203,0,0.4,8.0,42.0
22,42,0.4474170328167112,2.0203560687,7.6773530611,182.0,0.4827037723329087,40,0.32,31.0,437.0
13,81,0.4586975766836799,0.8932418483,2.9476980994,355.0,0.9563994766012048,56,0.86,17.0,144.0
21,55,0.3300749983751017,0.4714490736,1.2964849523,210.0,0.9292850349577668,42,0.63,1.0,78.0
8,8,0.1278107914758872,2.6957682452,8.7982765805,73.0,0.20971063565457504,17,0.29,14.0,524.0
24,18,0.12287829126704668,1.6984230559,5.2740505419999995,132.0,0.3388923634876165,16,0.33,12.0,107.0
14,27,0.26267794864356164,1.5342558262000001,5.7459384864,190.0,0.6753180419315874,36,0.48,4.0,171.0
22,20,0.30608589987237433,3.0598398899,9.4417916604,104.0,0.6387538476355566,17,0.45,38.0,419.0
24,45,0.29696047041163537,3.1924469723000004,13.147077077,226.0,0.6373504409177753,35,0.53,23.0,707.0
26,49,0.4072558697706214,2.4586418121,8.8511105237,272.0,0.7045332878728018,27,0.62,41.0,518.0
24,20,0.10835033718565744,0.714646015,1.7270612028999999,123.0,0.7748661545167596,13,0.57,12.0,47.0
9,54,0.7564970628368244,0.8429175662,2.4663143603999997,166.0,0.9121222096776236,20,0.77,25.0,77.0
14,9,0.13269404106793994,1.7105310613,6.2622832076,67.0,0.38302608420083495,9,0.47,3.0,212.0
7,22,0.08770538198923787,0.9844452872,2.7445141338999997,100.0,0.2879955368056361,10,0.62,14.0,50.0
23,73,0.5081146365160771,0.3632901811,1.7559025421,166.0,0.6651011977722601,35,0.38,7.0,143.0
18,108,0.2745887471935291,7.7009012528,25.450539506,293.0,0.8619653998569267,45,0.61,67.0,1612.0
6,70,0.16481412882981608,0.409037616,0.9349431223000001,254.0,0.23911842865302066,5,0.86,5.0,63.0
8,51,0.13724095440754638,1.0529904270000001,2.2229797903,215.0,0.2177417517041564,15,0.63,5.0,63.0
6,7,0.1455384495189821,0.23613622809999998,0.9740619407,55.0,0.18723733514063115,8,0.64,5.0,63.0
6,4,0.06212701153910648,0.4939068599,1.656040648,73.0,0.15234283426782813,2,0.71,5.0,63.0
7,17,0.09208600111082424,0.4025804834,0.9201839620000001,111.0,0.1637562372567168,7,0.89,5.0,63.0
6,40,0.08523383606495867,0.29527495989999997,0.9153523756999999,179.0,0.2793543055638206,14,0.53,5.0,63.0
9,20,0.262836464125859,1.3248155322,3.0410538354,115.0,0.2329163837091996,17,0.32,35.0,241.0
20,22,0.3175428989610541,1.4295563574,4.5994421933,100.0,0.5789497743596582,28,0.31,12.0,285.0
7,10,0.2062788573647224,5.1435470179000005,16.09627655,94.0,0.20116158669035605,17,0.24,60.0,1054.0
9,39,0.2842680725220684,1.5851050362,5.0906257894,191.0,0.7931926458319513,18,0.58,11.0,156.0
15,24,0.1955911386743327,0.2134653907,1.1283170654,157.0,0.5327707387371243,28,0.4,3.0,14.0
10,3,0.03679014617890015,0.15338533710000002,0.30677067420000004,57.0,0.25322303292653303,5,0.26,0.0,45.0
24,25,0.5193955391660404,0.3073862739,1.2910223505,130.0,0.18343630976508804,10,0.27,1.0,75.0
16,9,0.11901807835283205,0.5528639443,2.4264584221,111.0,0.4202757988864321,14,0.7,1.0,148.0
11,61,0.2807285444318412,0.5185820454,1.6777654409,302.0,0.629429186399765,35,0.64,12.0,126.0
17,71,0.3323320204331168,2.5280888619,9.8626676587,348.0,0.6506297265429036,39,0.39,16.0,474.0
19,19,0.031066389465419394,0.180616279,0.4816434107,65.0,0.3728092765491113,0,0.43,2.0,11.0
21,64,0.3324703798629099,5.1454644232,17.83761,201.0,0.7915197862108722,41,0.64,21.0,754.0
19,9,0.1215857497849602,0.361220847,0.7525434312,61.0,0.5242345440519124,7,0.34,0.0,57.0
23,23,0.3051574654262842,2.0978567959,5.5942847892,94.0,0.7210031733356365,10,0.62,14.0,308.0
18,53,0.14000894140626802,1.893204511,5.206312405299999,347.0,0.7408545569436326,44,0.49,35.0,196.0
12,59,0.16773827968922822,0.5276075218,1.4717472975,187.0,0.5663903555941832,16,0.94,2.0,60.0
5,16,0.06583225764086383,0.3605701657,1.4422806629,165.0,0.12057792401558295,0,0.79,3.0,58.0
7,7,0.08424834772759303,0.5354814067,1.8600933074000001,93.0,0.2091867429304997,5,0.41,7.0,74.0
31,37,0.2192447129500696,0.7113873595999999,1.337408236,193.0,0.8176792692437705,6,0.8,8.0,79.0
5,19,0.1030263296760449,0.4512600761,0.9871314164,168.0,0.4782119295947953,5,0.93,5.0,29.0
25,18,0.13821726419799069,0.3040090363,1.2989477004,162.0,0.7756410161893883,4,0.85,5.0,63.0
5,11,0.10240401567799937,0.3929133696,1.2068053494,119.0,0.279427198466587,4,0.92,5.0,63.0
6,35,0.1109454392000072,0.4534218203,1.450949825,154.0,0.2351613169877313,4,0.89,5.0,63.0
4,8,0.05835785136979866,0.5150432468,1.2724597863,59.0,0.10751441775183768,2,0.52,5.0,63.0
5,15,0.17830058804868912,0.39298674640000003,1.1487304896,89.0,0.17227613508473494,10,0.43,5.0,63.0
9,32,0.17024626904828216,0.4077166551,1.31051782,196.0,0.2719152608309048,9,0.79,5.0,63.0
7,33,0.13985649766463842,0.3597652783,1.1992175945,167.0,0.1920617399511058,6,0.57,5.0,63.0
12,19,0.18937863351545708,0.7410542670999999,2.3120893133,120.0,0.3910125216275837,3,0.91,5.0,63.0
14,45,0.2803253934960405,0.5410663498,1.3827251161,186.0,0.9205820230546548,18,0.88,5.0,63.0
10,12,0.1648242144520421,0.6776861379000001,1.7384122668000002,120.0,0.8780762672650428,1,0.94,5.0,63.0
7,10,0.04732684419539825,0.8213328778,2.2293320968,103.0,0.12411167211556715,6,0.85,5.0,63.0
7,31,0.07932157228527227,0.474259253,1.3634953523,135.0,0.1523290780695616,3,0.81,5.0,63.0
10,21,0.1373871027771242,0.7805099158,1.9079131275,241.0,0.3752710632816504,14,0.75,5.0,63.0
8,16,0.06190438064611601,0.4931861832,1.3054928379000001,128.0,0.18370695734958475,3,0.8,5.0,63.0
4,19,0.06862858862617571,0.3228308248,0.9391442177,109.0,0.12118323753461968,8,0.59,5.0,63.0
6,7,0.050442082618603085,0.5557282213,1.3454472726,69.0,0.1223875939752379,2,0.58,5.0,63.0
7,40,0.08380189485495701,0.4127847699,1.1793850568000002,169.0,0.1512545773959124,13,0.7,5.0,63.0
22,34,0.2695526347466847,2.7248547956,9.744317693,172.0,0.7023311095766991,28,0.48,5.0,63.0
8,45,0.25276113466440714,1.4736548627000001,3.9675323227,190.0,0.4439047586002952,20,0.74,2.0,135.0
11,22,0.2605285658361294,1.8339103831,5.1287324273,119.0,0.3655119181840257,30,0.66,25.0,235.0
16,67,0.399648389433905,2.0247175096000003,6.0741525288,254.0,0.7820890512044417,70,0.78,28.0,165.0
19,27,0.3042635254555059,1.5713052853999998,4.5063849694,176.0,0.6086687736201915,27,0.72,1.0,257.0
16,139,0.6039488725965889,1.4872502055,4.7294556536000005,477.0,0.9669391830909528,85,0.78,12.0,203.0
22,45,0.2793684984857974,5.7607232523,16.747669661,242.0,0.8109724749416606,47,0.61,14.0,562.0
20,71,0.4077896851034082,2.1304212056,6.661317008999999,245.0,0.6362551422859263,41,0.39,4.0,213.0
12,15,0.2264242550937168,2.0421084566,5.8260153025,114.0,0.3211113956536418,25,0.41,3.0,236.0
14,35,0.41645055201594144,2.8844115487,8.474817436799999,169.0,0.5782117331230364,54,0.52,34.0,407.0
9,22,0.23870264972596505,1.3261319457,3.3595342625,122.0,0.3854357199167941,27,0.52,12.0,125.0
26,33,0.3975065346873744,2.9920188793999998,10.322465134,140.0,0.6658524469922956,43,0.41,26.0,627.0
17,74,0.5271708893743238,3.0780976735000003,10.160710767000001,218.0,0.8888872628353819,50,0.68,46.0,305.0
22,31,0.4030353092673587,0.831892029,2.4648652712,161.0,0.4642867392347857,33,0.21,1.0,96.0
14,16,0.24376495172868826,1.7499066063,4.2540833015,81.0,0.3569191340068798,17,0.27,6.0,100.0
24,150,0.3910720936366989,1.0973473943,4.6332445539,467.0,0.86978898590277,64,0.67,14.0,135.0
16,33,0.4782271297708067,2.5947071988999997,7.815010967999999,136.0,0.5734816083449674,34,0.64,13.0,197.0
27,25,0.2691093513344865,1.8295087344,5.1291584162,183.0,0.6672507534128607,34,0.39,6.0,71.0
10,15,0.3310672097733127,0.7753920823999999,1.6438312147999998,71.0,0.08361236965596643,16,0.23,11.0,65.0
21,18,0.22213287870999301,3.1766366967,9.9347755513,116.0,0.6248395968050303,19,0.4,21.0,351.0
14,33,0.5333884489981345,3.9117717439999997,11.396500357,133.0,0.6745004194924732,42,0.34,5.0,273.0
25,12,0.2874884521925084,0.8207143245,2.7146704579,64.0,0.5589910772225606,22,0.23,5.0,89.0
25,21,0.2474758712061157,1.6336248069,5.8563908173,140.0,0.3865229864070816,26,0.3,14.0,218.0
14,43,0.37257879337494737,2.9438761962999997,9.8129206542,191.0,0.4778204862350372,31,0.53,31.0,520.0
20,28,0.3289015319046181,1.1685971418,4.1058818495,138.0,0.5731229917262863,23,0.66,1.0,243.0
13,42,0.2431696143587342,3.1068405929000003,10.691186746,192.0,0.8436963790409551,39,0.57,19.0,341.0
13,36,0.2098385874694472,0.7470938779,3.8329164171,154.0,0.4561601255088532,28,0.41,12.0,138.0
20,41,0.27535323854628146,2.0948626681,6.618551618,234.0,0.7057743753257848,45,0.68,15.0,302.0
21,23,0.30109940211659386,1.1070602196,3.4477018268,151.0,0.8837818060014515,33,0.56,7.0,135.0
13,178,0.4395550237266129,1.3601368319999998,4.0804104961,287.0,0.929999558099758,39,0.76,2.0,180.0
11,30,0.3194889741947347,1.6042094950999999,5.707283780599999,158.0,0.6689194195888459,36,0.68,11.0,306.0
23,36,0.5237439633223991,2.3287648401,5.2563549248,126.0,0.5666733061401944,38,0.23,3.0,176.0
0,8,0.00036984860686691603,0.0,0.0,67.0,9.029520440696123,0,0.46,5.0,0.0
12,55,0.26873392380101624,1.0830556759,3.9809614033,80.0,0.2465420240523409,17,0.25,10.0,226.0
17,60,0.21424634008065485,5.366109736,15.546386492,240.0,0.6509088510572507,52,0.65,45.0,585.0
18,74,0.2766692528272777,4.4173901223000005,12.545387947,245.0,0.6143489812510563,43,0.7,27.0,463.0
13,76,0.32019324842348285,1.1719883189,2.2560775138999998,128.0,0.5302938232862755,34,0.58,4.0,66.0
23,62,0.3891447098814579,1.8212818428,5.6400986101,101.0,0.6603131390970868,41,0.44,7.0,342.0
9,54,0.3763386234035777,1.0536425962,3.0754973079,57.0,0.29472053624111866,23,0.28,4.0,113.0
26,116,0.5069154356477671,0.8156856470999999,3.1116896907,185.0,0.9183886072606372,37,0.56,28.0,206.0
15,120,0.4180522253536517,1.9381404531,6.4422696749,253.0,0.5495305608482098,39,0.46,34.0,158.0
26,13,0.1232440947464122,0.47189158924999997,1.4233924138499998,107.0,0.3843638701383293,28,0.52,5.0,63.0
20,43,0.15963642716670476,1.5115982058000001,4.9882740792,278.0,0.6069335094761676,26,0.63,10.0,185.0
17,61,0.2785310363827561,2.9843641925,9.314833691799999,406.0,0.9279192838633828,50,0.68,9.0,374.0
21,73,0.22188345597199885,3.2107135575,8.5417096529,400.0,0.6339523422441407,40,0.62,25.0,337.0
6,15,0.19638633266577005,1.6107488252000002,5.9359077077,116.0,0.4392873428585092,6,0.6,30.0,258.0
21,36,0.1810790856553992,1.135673364,3.7273382204,171.0,0.6514063414341126,14,0.6,8.0,166.0
15,62,0.4294934286981745,3.6566326783,10.315866174,283.0,0.5433055460240521,55,0.46,34.0,176.0
6,23,0.09355343288545273,1.5781298971000002,4.6770031497,113.0,0.17260569604140874,18,0.55,1.0,135.0
16,11,0.02129532787089272,0.9163215731000001,3.014993563,195.0,0.4177505989155895,6,0.57,4.0,142.0
22,91,0.4691326041901195,2.7365461575,5.6218176497000005,356.0,0.7146083120031308,49,0.5,36.0,174.0
18,126,0.4939693131070105,10.411201549,41.583743431,503.0,0.8822310385980686,78,0.82,52.0,465.0
4,14,0.06612753824709285,1.8200093841999998,7.7146666434,99.0,0.1115072043526367,12,0.8,12.0,220.0
4,6,0.04938366968555008,1.5605116863,6.3950380869000005,97.0,0.17042302874484094,5,0.9,9.0,340.0
22,10,0.07138315817071864,2.5591512433,7.9785303469,121.0,0.5376007408451037,27,0.29,22.0,317.0
16,14,0.4217346783026881,0.5415675836,1.0229609913,78.0,0.29390224550933874,11,0.29,2.0,7.0
9,57,0.1420617119766895,1.7933473561000002,4.8025234282,338.0,0.6077448029701374,60,0.75,5.0,129.0
5,6,0.054165863924986825,0.7382845828,1.9490712985,62.0,0.12235155171450116,9,0.27,4.0,29.0
27,16,0.12201210530083367,0.2106559151,0.571780341,118.0,0.8976746762580435,12,0.68,0.0,27.0
3,6,0.029535524618097837,1.9717775650999998,5.473889956900001,59.0,0.09351098239799067,12,0.63,10.0,143.0
17,33,0.11113955674104613,1.0959206309,2.8138502686,185.0,0.9060549756382426,37,0.84,38.0,164.0
28,63,0.44261531221631056,6.510009373,20.84370714,237.0,0.910962817264144,41,0.61,21.0,715.0
30,37,0.5287969881428429,1.7492214704,4.1506950146,143.0,0.8146715209738806,21,0.6,17.0,91.0
16,124,0.3759682749009323,4.954204950299999,15.749478699999997,455.0,0.7373017301567533,66,0.78,39.0,705.0
2,8,0.01912587421414093,0.8484776103,3.715746776,72.0,0.1284911193574981,5,0.74,58.0,285.0
13,51,0.17328002697051048,3.9248766622000004,12.194082454,268.0,0.7789683299854316,42,0.52,11.0,526.0
6,20,0.1826513708288998,0.34442320740000004,0.7827800169,83.0,0.19476422880254746,17,0.59,4.0,38.0
28,30,0.4012222904931828,3.1390730437,9.2976353961,227.0,0.6063850961660738,31,0.35,11.0,120.0
9,5,0.0951399550624328,0.905924374,2.8989579967,86.0,0.3106551241147103,8,0.75,28.0,136.0
15,89,0.2338539948538833,5.3442162263,17.699124706,158.0,0.5130371716572093,49,0.35,19.0,491.0
10,55,0.11177335766636554,0.7974435025,2.5695401746,107.0,0.3723961700092092,20,0.46,30.0,98.0
8,59,0.22963938466360595,2.0653477733,6.0262887084,100.0,0.21492951647829114,24,0.33,10.0,432.0
19,229,0.5439572871579649,8.9268535688,29.056612775,350.0,0.9549412839987502,68,0.79,25.0,1032.0
9,30,0.2654018931237581,1.9128906615999999,5.0290512556,165.0,0.7663541892504705,35,0.69,12.0,167.0
3,7,0.04341215834343977,0.8762168206000001,3.2127950087,73.0,0.09901064647642116,3,0.49,29.0,154.0
15,20,0.24153868393057634,1.3802532627000001,4.350798328,149.0,0.5122442332044573,26,0.48,9.0,217.0
14,62,0.3714834477867697,1.4592523194999998,5.495482139299999,236.0,0.6798567017051315,54,0.51,13.0,134.0
4,11,0.0887815879885584,0.4278121537,1.1306464061,113.0,0.1481334633985948,6,0.9,5.0,63.0
6,8,0.09431080238411912,0.1474921903,0.8259562656,155.0,0.17531146963334626,7,0.79,5.0,63.0
15,25,0.42807293075836095,1.7957502851,6.045692626599999,64.0,0.4217363896605985,16,0.4,11.0,160.0
23,16,0.27154236930092823,0.4650818035,0.9301636070999999,121.0,0.4073779834435961,19,0.3,1.0,34.0
25,66,0.3909134272736079,2.6769315741999997,11.056891285,229.0,0.7554408686165306,31,0.49,13.0,514.0
12,24,0.3966077920323676,2.2697559558,6.9389682078999995,102.0,0.673918560100744,29,0.4,18.0,267.0
19,42,0.4320626285229792,2.231018684,7.212608348400001,138.0,0.6970987327851796,38,0.47,13.0,283.0
9,23,0.2754505471237771,1.9997078003,5.3325541341000005,130.0,0.7556918086772743,32,0.76,1.0,168.0
12,25,0.3844404860697592,2.3170504369,6.9511513108,107.0,0.3125452909644317,27,0.36,36.0,265.0
8,39,0.3277899229369689,1.1652851514,3.4958554542,173.0,0.6940307807698358,39,0.63,4.0,86.0
14,18,0.4055345594196755,1.3158071115999999,4.3311984089,111.0,0.8484207462575535,27,0.65,11.0,284.0
8,18,0.3043759303253117,1.4586872913,5.3381747682,124.0,0.7282163868368009,28,0.73,7.0,187.0
23,87,0.322649132139245,1.6239193943999999,5.9242985315,341.0,0.7797233436283987,57,0.41,1.0,244.0
20,27,0.3039407200821037,1.3029533103,4.5148847265,122.0,0.4537564952323321,31,0.33,18.0,166.0
26,65,0.456098162263129,2.2644600636,7.3280443723,188.0,0.6848731266859382,37,0.52,18.0,436.0
9,19,0.3317236200634928,0.8876030631,3.2090264589,95.0,0.343990503317204,25,0.18,5.0,185.0
28,10,0.2354688940491487,1.6746079809,5.6114056903,72.0,0.4180756382988201,16,0.2,32.0,240.0
22,11,0.2707644299880511,1.1225127573,3.3675382718,102.0,0.6251333762940552,15,0.37,5.0,138.0
8,53,0.34090674727860737,1.4621391662,6.532962232,227.0,0.8699231671735259,45,0.95,7.0,306.0
11,62,0.4214175408659165,3.4940828033999995,10.416938451,238.0,0.95270909491057,28,0.86,4.0,262.0
19,20,0.18059987983133768,1.6701531386000001,4.8467189121,187.0,0.6803112478609653,37,0.42,2.0,97.0
24,122,0.28000973868315754,2.3713847983000003,6.7921144839,416.0,0.5510895877563569,56,0.26,25.0,191.0
18,72,0.4889405368668802,2.1183285376,5.7371397893,277.0,0.8388188372583212,50,0.56,28.0,219.0
20,45,0.3738707133773017,1.956398459,6.8770370073,178.0,0.6036452244042338,29,0.34,15.0,417.0
12,23,0.33135096543292714,2.3417065664,6.3256489067,109.0,0.9163246484681334,20,0.61,53.0,132.0
21,40,0.2602145415543438,2.7470465742,7.276751031799999,176.0,0.5284011108498374,23,0.32,4.0,139.0
15,27,0.3365238741235141,1.5294689531,3.5387713032,188.0,0.4349404303936031,20,0.49,14.0,194.0
17,187,0.4417233624066684,1.7413148512,7.023303233099999,237.0,0.9001896820029736,47,0.93,24.0,415.0
14,35,0.5049760467428862,1.2702530665,4.4747551205,121.0,0.7862277016786332,31,0.41,12.0,225.0
14,144,0.2480183450738314,1.9549179579,5.1353068745999995,410.0,0.7165294725629705,57,0.75,52.0,208.0
9,27,0.5458894581958412,1.9495670056,5.2874620302999995,79.0,0.09941654771675708,22,0.23,12.0,364.0
10,98,0.3918635294427627,1.2767288258,2.6695239084,169.0,0.921808871143277,39,0.67,0.0,77.0
13,102,0.3957747572173418,2.4431226672,7.44433848,117.0,0.2964431425562312,41,0.29,14.0,262.0
11,88,0.3979954057832403,2.1763500394,6.4442572595000005,105.0,0.4119335692284123,43,0.33,25.0,161.0
25,93,0.3314611820102781,1.9997744253999998,8.3704843808,152.0,0.1677263612719824,38,0.21,10.0,308.0
7,107,0.17032828247834844,2.2575103897999997,6.0489701469,133.0,0.24281748413849666,29,0.39,10.0,226.0
